Word_idx,Word,POS,Tag
192,Mazda,Np,B-SUB
192,CX,Np,I-SUB
192,-,F,I-SUB
192,8,M,I-SUB
192,lại,R,O
192,có_giá,N,O
192,cao,A,O
192,nhất,R,O
192,phân,N,B-OBJ
192,khúc,N,I-OBJ
192,và,C,O
192,hàng,N,O
192,ghế,N,O
192,thứ,N,O
192,3,M,O
192,không,R,O
192,được,V,O
192,đánh_giá,V,O
192,cao,A,O
193,Khi,N,O
193,còn,R,O
193,là,V,O
193,xe,N,O
193,nhập_khẩu,V,O
193,từ,E,O
193,Nhật,Np,O
193,",",F,O
193,Subaru,Np,B-SUB
193,Forester,Np,I-SUB
193,luôn,R,O
193,thiết_lập,V,O
193,mức,N,O
193,giá,N,O
193,cao,A,O
193,nhất,A,O
193,nhì,A,O
193,phân,N,B-OBJ
193,khúc,N,I-OBJ
194,Như_vậy,X,O
194,",",F,O
194,cả,T,O
194,2,M,O
194,mẫu,N,O
194,Mazda,Np,O
194,CX,Ny,B-SUB
194,-,F,I-SUB
194,5,M,I-SUB
194,và,C,O
194,Honda,Np,O
194,CR,Np,O
194,-,F,O
194,V,Ny,O
194,đều,R,O
194,có,V,O
194,động_cơ,N,O
194,với,E,O
194,188,M,O
194,mã_lực,N,O
194,tương_đương,A,O
194,nhau,N,O
194,",",F,O
194,nhưng,C,O
194,CX,Ny,B-SUB
194,-,F,I-SUB
194,5,M,I-SUB
194,sẽ,R,O
194,mang,V,O
194,đến,V,O
194,cho,E,O
194,khách_hàng,N,O
194,tùy,V,O
194,chọn,V,O
194,máy,N,O
194,2,M,O
194,L,Ny,O
194,với,E,O
194,mức,N,O
194,giá,N,O
194,rẻ,A,O
194,hơn,R,O
194,đối_thủ,N,B-OBJ
195,Tỷ_lệ_thuận,V,O
195,với,E,O
195,công_nghệ,N,O
195,vượt_trội,V,O
195,thì,C,O
195,CX,Ny,B-SUB
195,-,F,I-SUB
195,5,M,I-SUB
195,cũng,R,O
195,có,V,O
195,mức,N,O
195,giá,N,O
195,cao,A,O
195,nhất,R,O
195,phân,N,B-OBJ
195,khúc,N,I-OBJ
195,dao_động,V,O
195,từ,E,O
195,929,M,O
195,-,F,O
195,1.179,M,O
195,triệu,M,O
195,đồng,Nu,O
195,còn,V,O
195,CR,Ny,O
195,-,F,O
195,V,Np,O
195,vẫn,R,O
195,thực_dụng,A,O
195,cùng,A,O
195,mức,N,O
195,giá,N,O
195,983,M,O
195,-,F,O
195,1.093,M,O
195,triệu,M,O
195,đồng,Nu,O
196,Mazda,N,B-SUB
196,CX,Np,I-SUB
196,-,F,I-SUB
196,8,M,I-SUB
196,chỉ,R,O
196,vừa,R,O
196,ra_mắt,V,O
196,ở,E,O
196,thị_trường,N,O
196,nước,N,O
196,ta,P,O
196,không,R,O
196,lâu,A,O
196,",",F,O
196,sở_hữu,V,O
196,giá,N,O
196,bán,V,O
196,cao,A,O
196,nhất,R,O
196,phân,N,B-OBJ
196,khúc,N,I-OBJ
196,",",F,O
196,từ,E,O
196,"1,199",M,O
196,-,F,O
196,"1,444",M,O
196,tỷ,N,O
196,đồng,N,O
197,Tuy_nhiên,C,O
197,",",F,O
197,điều,N,O
197,này,P,O
197,cũng,R,O
197,khá,R,O
197,dễ,A,O
197,hiểu,V,O
197,vì,E,O
197,giá,N,O
197,bán,V,O
197,của,E,O
197,CX,Np,B-SUB
197,-,F,I-SUB
197,8,M,I-SUB
197,cao,A,O
197,hơn,A,O
197,đối_thủ,N,B-OBJ
197,tới,E,O
197,vài,L,O
197,trăm,M,O
197,triệu,M,O
197,đồng,Nu,O
197,",",F,O
197,vậy,P,O
197,nên,C,O
197,cuộc,N,O
197,đua,V,O
197,này,P,O
197,khó,A,O
197,có_thể,R,O
197,kết_luận,V,O
197,thắng,V,O
197,thua,V,O
198,Riêng,A,O
198,đối_thủ,N,B-OBJ
198,Land,Np,B-SUB
198,Rover,Np,I-SUB
198,Discovery,Np,I-SUB
198,Sport,Np,I-SUB
198,2020,M,I-SUB
198,",",F,O
198,dù,C,O
198,có,V,O
198,mức,N,O
198,giá,N,O
198,cao,A,O
198,hơn,R,O
198,nhưng,C,O
198,xe,N,O
198,vẫn,R,O
198,dùng,V,O
198,bóng,N,O
198,LED,Ny,O
198,thông_thường,A,O
198,với,E,O
198,tạo_hình,N,O
198,mới,A,O
198,hơn,A,O
198,phiên_bản,N,O
198,tiền_nhiệm,A,O
199,Vậy,P,O
199,nên,C,O
199,nếu,C,O
199,chọn,V,O
199,so_sánh,V,O
199,Elantra_Sport,Np,B-SUB
199,và,C,O
199,Cerato,Np,B-OBJ
199,Premium,Np,I-OBJ
199,thì,C,O
199,giá,N,O
199,xe,N,O
199,của,E,O
199,Elantra,Np,O
199,vẫn,R,O
199,cao,A,O
199,hơn,R,O
199,đối_thủ,N,O
199,khá,R,O
199,nhiều,A,O
199,",",F,O
199,rơi,V,O
199,vào,E,O
199,khoảng,N,O
199,gần,A,O
199,100,M,O
199,triệu,M,O
199,đồng,Nu,O
200,Mazda,N,B-SUB
200,CX,Ny,I-SUB
200,-,F,I-SUB
200,5,M,I-SUB
200,2019,M,I-SUB
200,cũng,R,O
200,mang,V,O
200,đến,R,O
200,cho,E,O
200,người,N,O
200,tiêu_dùng,V,O
200,nhiều,A,O
200,phiên_bản,N,O
200,lựa_chọn,V,O
200,hơn,A,O
200,cùng,C,O
200,mức,N,O
200,giá,N,O
200,rẻ,A,O
200,hơn,R,O
200,đối_thủ,N,B-OBJ
200,Subaru_Forester,Np,I-OBJ
201,Đặt,V,O
201,Toyota_Hilux,Np,B-SUB
201,2.8,M,I-SUB
201,G,Ny,I-SUB
201,4x4,M,I-SUB
201,AT,Ny,I-SUB
201,cạnh,N,O
201,Colorado,Np,B-OBJ
201,2.5,M,I-OBJ
201,L,Ny,I-OBJ
201,HIGH,Ny,I-OBJ
201,COUNTRY,Ny,I-OBJ
201,",",F,O
201,có_thể,A,O
201,thấy,V,O
201,giá,N,O
201,bán,V,O
201,của,E,O
201,Hilux,Np,O
201,cao,A,O
201,hơn,A,O
201,đối_thủ,N,O
201,59,M,O
201,triệu,M,O
201,đồng,Nu,O
202,Mazda,N,B-SUB
202,CX,Np,I-SUB
202,-,F,I-SUB
202,8,M,I-SUB
202,2019,M,I-SUB
202,hiện,N,O
202,đang,R,O
202,được,V,O
202,Thaco,Np,O
202,áp_dụng,V,O
202,mức,N,O
202,giá,N,O
202,sau,N,O
202,ưu_đãi,V,O
202,dao_động,V,O
202,từ,E,O
202,"1,199",M,O
202,-,F,O
202,"1,444",M,O
202,tỷ,M,O
202,đồng,Nu,O
202,",",F,O
202,với,E,O
202,mức,N,O
202,giá,N,O
202,trên,E,O
202,đây,P,O
202,là,V,O
202,mẫu,N,O
202,xe,N,O
202,có_giá,N,O
202,cao,A,O
202,nhất,R,O
202,phân,N,B-OBJ
202,khúc,N,I-OBJ
202,SUV,Ny,I-OBJ
202,7,M,I-OBJ
202,chỗ,N,I-OBJ
202,tại,E,I-OBJ
202,Việt_Nam,Np,I-OBJ
203,Tuy_nhiên,C,O
203,",",F,O
203,điểm,N,O
203,yếu,A,O
203,của,E,O
203,Solati,Np,B-SUB
203,chính,T,O
203,là,V,O
203,giá,N,O
203,bán,V,O
203,cao,A,O
203,hơn,R,O
203,đối_thủ,N,B-OBJ
203,tới,T,O
203,80,M,O
203,triệu,M,O
203,đồng,Nu,O
204,Nhìn,V,O
204,qua,R,O
204,có_thể,R,O
204,thấy,V,O
204,",",F,O
204,Mazda,Np,B-SUB
204,2,M,I-SUB
204,có,V,O
204,mức,N,O
204,giá,N,O
204,cao,A,O
204,hơn,A,O
204,đối_thủ,N,B-OBJ
204,trung_bình,A,O
204,50,M,O
204,triệu,M,O
204,đồng,Nu,O
205,Có_thể,R,O
205,thấy,V,O
205,rằng,C,O
205,ở,E,O
205,mức,N,O
205,giá,N,O
205,niêm_yết,N,O
205,",",F,O
205,phiên_bản,N,O
205,tiêu_chuẩn,N,O
205,của,E,I-OBJ
205,Mazda,Np,B-SUB
205,6,M,I-SUB
205,có_giá,N,O
205,cao,A,I-OBJ
205,hơn,R,O
205,phiên_bản,N,O
205,cao_cấp,A,O
205,nhất,A,I-OBJ
205,của,E,I-OBJ
205,Mazda,Np,B-SUB
205,6,M,I-SUB
205,2018,M,I-OBJ
205,lên,V,O
205,đến,T,O
205,400,M,O
205,triệu,M,O
205,đồng,Nu,O
205,và,C,O
205,cao,A,I-OBJ
205,hơn,R,O
205,phiên_bản,N,O
205,thấp,A,O
205,nhất,R,I-OBJ
205,lên,V,O
205,tới,E,O
205,hơn,A,O
205,600,M,O
205,triệu,M,O
205,đồng,Nu,O
206,Phiên_bản,N,O
206,ít,A,I-SUB
206,trang_bị,A,O
206,nhất,A,I-SUB
206,của,E,I-SUB
206,Honda,Np,I-SUB
206,Jazz,Np,I-SUB
206,có_giá,V,O
206,bán,V,O
206,thấp,A,O
206,hơn,R,O
206,Honda,Np,I-SUB
206,City,Np,I-OBJ
206,nhưng,C,O
206,phiên_bản,N,O
206,cao,A,O
206,nhất,R,I-SUB
206,là,V,O
206,RS,Ny,O
206,lại,R,O
206,có_giá,V,O
206,cao,A,O
206,hơn,A,O
206,đối_thủ,N,O
207,Chiếc,Nc,B-SUB
207,sedan,N,I-SUB
207,có_giá,N,O
207,bán,V,O
207,thấp,A,O
207,hơn,R,O
207,nhưng,C,O
207,trang_bị,V,O
207,lại,R,O
207,không,R,O
207,thua_kém,V,O
207,đối_thủ,N,B-OBJ
208,Với,E,O
208,mức,N,O
208,giá,N,O
208,này,P,O
208,",",F,O
208,Honda,Np,B-SUB
208,HR,Ny,I-SUB
208,-,F,I-SUB
208,V,Np,I-SUB
208,hiện,N,O
208,đang,R,O
208,có_giá,V,O
208,bán,V,O
208,cao,A,O
208,nhất,R,O
208,phân,N,O
208,khúc,N,O
208,",",F,O
208,đặc_biệt,A,O
208,là,V,O
208,cao,A,O
208,hơn,A,O
208,đối_thủ,N,B-OBJ
208,Hyundai_Kona,Np,O
208,(,F,O
208,615,M,O
208,-,F,O
208,725,M,O
208,triệu,M,O
208,đồng,Nu,O
208,),F,O
208,và,C,O
208,Ford,Np,O
208,EcoSport,V,O
208,(,F,O
208,545,M,O
208,-,F,O
208,689,M,O
208,triệu,M,O
208,đồng,Nu,O
208,),F,O
209,Ở,E,O
209,phía,N,O
209,đối_thủ,N,B-OBJ
209,",",F,O
209,giá,N,O
209,xe,N,O
209,Toyota,Np,B-SUB
209,RAV4,Ny,I-SUB
209,2018,M,I-SUB
209,thậm_chí,R,O
209,còn,R,O
209,cao,A,O
209,hơn,A,O
209,khởi_điểm,N,O
209,từ,E,O
209,24.51,M,O
209,USD,Nu,O
209,(,F,O
209,57,M,O
209,triệu,M,O
209,đồng,Nu,O
209,),F,O
210,Ở,E,O
210,phía,N,O
210,Hyundai_Solati,Np,B-SUB
210,",",F,O
210,khá,R,O
210,bất_ngờ,A,O
210,là,V,O
210,mẫu,N,O
210,xe,N,O
210,Hàn_Quốc,Np,O
210,này,P,O
210,chỉ,R,O
210,bán,V,O
210,ra,R,O
210,với,E,O
210,duy_nhất,A,O
210,1,M,O
210,phiên_bản,N,O
210,với,E,O
210,mức,N,O
210,giá,N,O
210,cao,A,O
210,hơn,A,O
210,đối_thủ,N,B-OBJ
210,tới,T,O
210,161,M,O
210,triệu,M,O
210,đồng,Nu,O
211,Tuy_nhiên,C,O
211,",",F,O
211,với,E,O
211,vị_trí,N,O
211,vững_chắc,A,O
211,của,E,O
211,Toyota_Vios,Np,B-SUB
211,trên,E,O
211,thị_trường,N,O
211,thì,C,O
211,việc,Nc,O
211,giá,N,O
211,xe,N,O
211,cao,A,O
211,hơn,R,O
211,một_chút,L,O
211,so,V,O
211,với,E,O
211,các,L,O
211,đối_thủ,N,B-OBJ
211,còn,V,O
211,lại,R,O
211,không,R,O
211,phải,V,O
211,là,C,O
211,vấn_đề,N,O
211,quá,R,O
211,quan_trọng,A,O
212,Đầu_tiên,A,O
212,",",F,O
212,khi,N,O
212,so_sánh,V,O
212,QX60,Ny,O
212,và,C,O
212,Audi,Np,O
212,Q7,Np,O
212,về,E,O
212,giá,N,O
212,bán,V,O
212,thì,C,O
212,Infiniti,Np,B-SUB
212,QX60,Ny,I-SUB
212,có_giá,N,O
212,bán,V,O
212,đắt,A,O
212,hơn,R,O
212,ở,E,O
212,phiên_bản,N,O
212,thường,R,O
212,nhưng,C,O
212,lại,R,O
212,rẻ,A,O
212,hơn,R,O
212,ở,E,O
212,phiên_bản,N,O
212,cao_cấp,A,O
212,so,V,O
212,với,E,O
212,đối_thủ,N,B-OBJ
212,từ,E,O
212,Đức,Np,O
213,Về,E,O
213,phía,N,O
213,đối_thủ,N,O
213,",",F,O
213,Nissan,Np,B-SUB
213,X,Np,I-SUB
213,-,F,I-SUB
213,Trail,Np,I-SUB
213,có_giá,V,O
213,bán,V,O
213,khởi_điểm_cao,A,O
213,hơn,R,O
213,so,V,O
213,với,E,O
213,Honda,Np,B-OBJ
213,CR,Np,I-OBJ
213,-,F,I-OBJ
213,V,Np,I-OBJ
214,Sở_hữu,V,O
214,giá,N,O
214,bán,V,O
214,cao,A,O
214,hơn,R,O
214,khá,R,O
214,nhiều,A,O
214,nên,C,O
214,Ford,Np,B-SUB
214,Everest,Np,I-SUB
214,có,V,O
214,một_chút,L,O
214,bề_thế,A,O
214,hơn,A,O
214,so,V,O
214,với,E,O
214,đối_thủ,N,B-OBJ
214,",",F,O
214,cụ_thể,A,O
214,chiều,N,O
214,dài,A,O
214,x,N,O
214,rộng,A,O
214,tương_ứng,A,O
214,hơn,A,O
214,97mm,M,O
214,và,C,O
214,5mm,M,O
214,",",F,O
214,trong,E,O
214,khi,N,O
214,chiều,N,O
214,dài,A,O
214,cơ_sở,N,O
214,xe,N,O
214,hơn,A,O
214,105mm,M,O
215,Suzuki,Np,B-SUB
215,Ciaz,Np,I-SUB
215,có,V,O
215,mức,N,O
215,giá,N,O
215,cao,A,O
215,hơn,A,O
215,đối_thủ,N,B-OBJ
215,những,L,O
215,42,M,O
215,triệu,M,O
215,đồng,Nu,O
216,Bên,N,O
216,cạnh,N,O
216,đó,P,O
216,",",F,O
216,dù,E,O
216,mức,N,O
216,giá,N,O
216,đã,R,O
216,giảm,V,O
216,đáng_kể,N,O
216,so,V,O
216,với,E,O
216,thời,N,O
216,nhập_khẩu,V,O
216,nguyên,A,O
216,chiếc,N,O
216,",",F,O
216,nhưng,C,O
216,SantaFe,N,B-SUB
216,lắp_ráp,V,I-SUB
216,trong,E,I-SUB
216,nước,N,I-SUB
216,vẫn,R,O
216,là,V,O
216,dòng,Nc,O
216,xe,N,O
216,giữ,V,O
216,mức,N,O
216,giá,N,O
216,cao,A,O
216,nhất,A,O
216,trong,E,O
216,phân,N,B-OBJ
216,khúc,N,I-OBJ
216,SUV,Np,I-OBJ
217,Với,E,O
217,giá,N,O
217,bán,V,O
217,cao,A,O
217,hơn,A,O
217,72,M,O
217,triệu,M,O
217,đồng,Nu,O
217,",",F,O
217,Hyundai,Np,B-SUB
217,Accent,Np,I-SUB
217,AT,Ny,I-SUB
217,tiêu_chuẩn,N,O
217,2021,M,O
217,sở_hữu,V,O
217,những,L,O
217,công_nghệ,N,O
217,hiện,N,O
217,địa,V,O
217,hơn,A,O
217,hẳn,R,O
217,đối_thủ,N,B-OBJ
217,đồng_hương,N,I-OBJ
217,Kia,Np,I-OBJ
217,Soluto,Np,I-OBJ
217,AT,Ny,I-OBJ
217,Deluxe,Np,I-OBJ
218,Như_vậy,X,O
218,",",F,O
218,ở,E,O
218,thế_hệ,N,O
218,mới,A,O
218,",",F,O
218,giá,N,O
218,bán,V,O
218,của,E,O
218,Morning,Np,B-SUB
218,2021,M,I-SUB
218,đã,R,O
218,tăng,V,O
218,đáng_kể,A,O
218,",",F,O
218,vào,E,O
218,top,N,O
218,cao,A,O
218,nhất,R,O
218,phân,N,B-OBJ
218,khúc,N,I-OBJ
219,Tính,V,O
219,đến,E,O
219,nay,P,O
219,",",F,O
219,Hyundai,Np,B-SUB
219,Kona,Np,I-SUB
219,đang,R,O
219,là,V,O
219,mẫu,N,O
219,xe,N,O
219,được,V,O
219,đánh_giá,V,O
219,cao,A,O
219,nhất,A,O
219,nhì,A,O
219,phân,N,B-OBJ
219,khúc,N,I-OBJ
219,SUV,Ny,I-OBJ
219,hạng,N,I-OBJ
219,B,Np,I-OBJ
220,Giá,N,O
220,bán,V,O
220,của,E,O
220,Morning,Np,B-SUB
220,2021,M,I-SUB
220,đã,R,O
220,tăng,V,O
220,đáng_kể,A,O
220,",",F,O
220,vào,E,O
220,top,N,O
220,cao,A,O
220,nhất,R,O
220,phân,N,B-OBJ
220,khúc,N,I-OBJ
221,So,V,O
221,với,E,O
221,đối_thủ,N,B-OBJ
221,đến,E,I-OBJ
221,từ,E,I-OBJ
221,Hàn,Np,I-OBJ
221,",",F,O
221,phiên_bản,A,O
221,cao_cấp,A,O
221,nhất,A,I-SUB
221,của,E,I-SUB
221,Honda,Np,I-SUB
221,Brio,Np,I-SUB
221,được,V,O
221,định_giá,N,O
221,bán,V,O
221,cao,A,I-SUB
221,hơn,R,O
221,với,E,O
221,mức,N,O
221,chênh_lệch,A,O
221,65,M,O
221,triệu,M,O
221,đồng,Nu,O
222,Hiện_tại,N,O
222,",",F,O
222,Honda,Np,B-SUB
222,CR,Ny,I-SUB
222,-,F,I-SUB
222,V,Ny,I-SUB
222,đang,R,O
222,được,V,O
222,bán,V,O
222,tại,E,O
222,Việt_Nam,Np,O
222,dưới,E,O
222,dạng,N,O
222,nhập_khẩu,N,O
222,với,E,O
222,3,M,O
222,phiên_bản,N,O
222,và,C,O
222,có,V,O
222,mức,N,O
222,giá,N,O
222,cao,A,O
222,nhất,R,O
222,phân,N,B-OBJ
222,khúc,N,I-OBJ
223,Trong,E,O
223,khi,N,O
223,",",F,O
223,Honda,Np,B-SUB
223,Accord,Np,I-SUB
223,2020,M,I-SUB
223,định_vị,V,O
223,ở,E,O
223,phân,N,B-OBJ
223,khúc,N,I-OBJ
223,cao,A,O
223,với,E,O
223,giá,N,O
223,bán,V,O
223,vào,E,O
223,loại,N,O
223,cao,A,O
223,nhất,R,O
223,phân,N,B-OBJ
223,khúc,N,I-OBJ
223,",",F,O
223,thì,C,O
223,Mazda6,Np,O
223,2020,M,O
223,tiếp_tục,V,O
223,trung_thành,V,O
223,với,E,O
223,chính_sách,N,O
223,giá,N,O
223,thấp,A,O
223,",",F,O
223,tiệm,N,O
223,cận,V,O
223,với,E,O
223,phân,N,B-OBJ
223,khúc,Nc,I-OBJ
223,C,Np,O
224,Như_vậy,X,O
224,",",F,O
224,mẫu,N,B-SUB
224,SUV,Ny,I-SUB
224,đến,V,I-SUB
224,từ,E,I-SUB
224,Pháp,Np,I-SUB
224,có_giá,N,O
224,bán,V,O
224,cao,A,O
224,hơn,A,O
224,214,M,O
224,triệu,M,O
224,đồng,Nu,O
224,so,V,O
224,với,E,O
224,đối_thủ,N,B-OBJ
224,đến,E,O
224,từ,E,O
224,Hàn,Np,O
225,Với,E,O
225,tầm,N,O
225,tiền,N,O
225,rẻ,A,O
225,hơn,R,O
225,nhưng,C,O
225,danh_sách,N,O
225,trang_bị,V,O
225,an_toàn,A,O
225,trên,E,O
225,Hyundai,Np,B-SUB
225,SantaFe,V,I-SUB
225,bản,Nc,O
225,máy,N,O
225,xăng,N,O
225,cao_cấp,A,O
225,là,V,O
225,hấp_dẫn,A,O
225,hơn,A,O
225,so,V,O
225,với,E,O
225,mẫu,N,B-OBJ
225,xe,N,I-OBJ
225,mang,V,I-OBJ
225,thương_hiệu,N,I-OBJ
225,Việt,Np,I-OBJ
226,Hyundai,Np,O
226,Kona,Np,O
226,được,V,O
226,lắp_ráp,V,O
226,trong,E,O
226,nước,N,O
226,",",F,O
226,trong,E,O
226,khi,N,O
226,đó,P,O
226,Honda,Np,B-SUB
226,HR,Ny,I-SUB
226,-,F,I-SUB
226,V_nhập_khẩu,V,O
226,nguyên,A,O
226,chiếc,N,O
226,nên,C,O
226,có_giá,N,O
226,bán,V,O
226,cao,A,O
226,hơn,R,O
226,đối_thủ,N,B-OBJ
226,36,M,O
226,triệu,N,O
227,Có_lẽ,X,O
227,danh_sách,N,O
227,an_toàn,A,O
227,là,V,O
227,lý_do,N,O
227,hợp_lý,A,O
227,hơn,R,O
227,cả,P,O
227,để,E,O
227,giải_thích,V,O
227,cho,E,O
227,giá,N,O
227,bán,V,O
227,cao,A,O
227,hơn,R,O
227,đối_thủ,N,B-OBJ
227,của,E,O
227,BT,Ny,B-SUB
227,-,F,I-SUB
227,50,M,I-SUB
227,3.2,M,I-SUB
227,AT,Nu,I-SUB
227,4WD,M,I-SUB
228,Trong,E,O
228,khi,N,O
228,đó,P,O
228,High,Np,B-SUB
228,Country,Np,I-SUB
228,vốn,R,O
228,là,V,O
228,phiên_bản,N,O
228,nâng_cấp,V,O
228,từ,E,O
228,Colorado,Np,O
228,LTZ,Ny,O
228,2.8,M,O
228,AT,Ny,O
228,4x4,M,O
228,2017,M,O
228,và,C,O
228,có_giá,N,O
228,bán,V,O
228,cao,A,O
228,hơn,R,O
228,đối_thủ,N,B-OBJ
228,kha_khá,A,O
228,–,A,O
228,839,M,O
228,triệu,M,O
228,đồng,Nu,O
229,Ngay,R,O
229,ở,E,O
229,hiệp,N,O
229,đầu_tiên,A,O
229,của,E,O
229,trận_đấu,N,O
229,",",F,O
229,Triton,Np,B-SUB
229,4x2,M,I-SUB
229,AT,Ny,I-SUB
229,đã,R,O
229,có,V,O
229,được,V,O
229,điểm,N,O
229,số,N,O
229,dẫn,V,O
229,trước,A,O
229,nhờ,V,O
229,giá,N,O
229,bán,V,O
229,tốt,A,O
229,hơn,R,O
229,đối_thủ,N,B-OBJ
230,Hai,M,B-SUB
230,phiên_bản,N,I-SUB
230,xăng,N,I-SUB
230,của,E,I-SUB
230,SUV,Ny,I-SUB
230,Nhật_Bản,Np,I-SUB
230,có_giá,V,O
230,bán,V,O
230,cao,A,O
230,hơn,A,O
230,hẳn,R,O
230,đối_thủ,N,B-OBJ
230,Mỹ,Np,I-OBJ
231,Phong_cách,N,O
231,thể_thao,N,O
231,thể_hiện,V,O
231,rõ,A,O
231,trên,E,O
231,mẫu,N,B-SUB
231,xe,N,I-SUB
231,này,P,I-SUB
231,ngoại,V,O
231,phần,N,O
231,ngoại_hình,N,O
231,trẻ_trung,A,O
231,",",F,O
231,nội_thất,N,O
231,ấn_tượng,N,O
231,và,C,O
231,khả_năng,N,O
231,vận_hành,V,O
231,vượt_trội,N,O
231,so,V,O
231,với,E,O
231,phân,N,B-OBJ
231,khúc,N,I-OBJ
232,Honda,Np,B-SUB
232,City,Np,I-SUB
232,2021,M,I-SUB
232,hiện,N,O
232,là,V,O
232,mẫu,N,O
232,xe,N,O
232,mạnh_mẽ,A,O
232,nhất,R,O
232,phân,A,B-OBJ
232,khúc,N,I-OBJ
232,nhờ,V,O
232,động_cơ,N,O
232,1.5,M,O
232,L,Ny,O
232,DOHC,Ny,O
232,i,M,O
232,-,F,O
232,VTEC,Ny,O
232,4,M,O
232,xy,N,O
232,-,F,O
232,lanh,V,O
232,thẳng,A,O
232,hàng,N,O
232,tạo,V,O
232,ra_công_suất,N,O
232,119,M,O
232,mã_lực,N,O
232,tại,E,O
232,6.6,M,O
232,vòng,N,O
232,/,F,O
232,phút,Nu,O
232,và,C,O
232,mô,P,O
232,-,F,O
232,men,N,O
232,xoắn,V,O
232,cực_đại,N,O
232,145,M,O
232,Nm,Np,O
232,tại,E,O
232,4.3,M,O
232,vòng,N,O
232,/,F,O
232,phút,Nu,O
233,Đồng_thời,R,O
233,",",F,O
233,mẫu,N,B-SUB
233,sedan,V,I-SUB
233,cỡ,N,I-SUB
233,nhỏ,A,I-SUB
233,của,E,I-SUB
233,Honda,Np,I-SUB
233,hiện,N,O
233,còn,R,O
233,có,V,O
233,động_cơ,N,O
233,mạnh_mẽ,A,O
233,nhất,R,O
233,phân,V,B-OBJ
233,khúc,N,I-OBJ
233,và,C,O
233,những,L,O
233,trải,V,O
233,nghiệm,N,O
233,thực_sự,A,O
233,ấn_tượng,N,O
233,đối_với,E,O
233,chúng_tôi,N,O
234,Không_những,C,O
234,êm_ái,A,O
234,",",F,O
234,động_cơ,N,O
234,dầu,N,O
234,của,E,O
234,Sorento,Np,B-SUB
234,mới,R,O
234,còn,R,O
234,mang,V,O
234,đến,V,O
234,những,L,O
234,trải,N,O
234,nghiệm,V,O
234,uy_lực,N,O
234,không,R,O
234,khác,A,O
234,gì,P,O
234,máy,N,B-OBJ
234,xăng,N,I-OBJ
235,Về,E,O
235,cảm_giác,N,O
235,lái,V,O
235,",",F,O
235,Hyundai,Np,B-SUB
235,Tucson,Np,I-SUB
235,hiện_hành,R,O
235,đã,R,O
235,được,V,O
235,cải_thiện,V,O
235,đáng_kể,N,O
235,so,V,O
235,với,E,O
235,phiên_bản,N,B-OBJ
235,tiền_nhiệm,N,I-OBJ
236,Nhược_điểm,N,O
236,của,E,O
236,xe,N,B-SUB
236,X55,Np,I-SUB
236,là,V,O
236,cảm_giác,N,O
236,lái,V,O
236,thực_sự,A,O
236,chưa,R,O
236,tốt,A,O
236,khi,N,O
236,đặt,V,O
236,cạnh,N,O
236,các,L,B-OBJ
236,đối_thủ,N,I-OBJ
236,cùng,A,I-OBJ
236,phân,N,I-OBJ
236,khúc,N,I-OBJ
237,Honda,Np,B-SUB
237,City,Np,I-SUB
237,2021,M,I-SUB
237,hiện,N,O
237,đang,R,O
237,là,V,O
237,mẫu,N,O
237,xe,N,O
237,mang,V,O
237,đến,R,O
237,trải,V,O
237,nghiệm,N,O
237,lái,V,O
237,thú_vị,A,O
237,nhất,A,O
237,cho,E,O
237,người,N,O
237,dùng,V,O
237,ở,E,O
237,phân,N,B-OBJ
237,khúc,N,I-OBJ
237,sedan,N,I-OBJ
237,hạng,N,I-OBJ
237,B,Np,I-OBJ
238,Về,E,O
238,mặt,N,O
238,giấy_tờ,N,O
238,",",F,O
238,động_cơ,N,O
238,của,E,O
238,Honda,Np,B-SUB
238,City,Np,I-SUB
238,2021,M,I-SUB
238,chỉ,R,O
238,tăng,V,O
238,1,M,O
238,mã_lực,N,O
238,so,V,O
238,với,E,O
238,đời,N,O
238,trước,A,O
238,",",F,O
238,nhưng,C,O
238,lại,R,O
238,vượt_trội,V,O
238,hoàn_toàn,A,O
238,so,V,O
238,với,E,O
238,đối_thủ,N,B-OBJ
239,Theo,V,O
239,trải,V,O
239,nghiệm,N,O
239,thực_tế,N,O
239,của,E,O
239,đội_ngũ,N,O
239,so_sánh,V,O
239,xe,N,O
239,chúng_tôi,P,O
239,",",F,O
239,MG,Ny,B-SUB
239,ZS,Ny,I-SUB
239,2021,M,I-SUB
239,có,V,O
239,khả_năng,N,O
239,vận_hành,V,O
239,ấn_tượng,N,O
239,hơn,A,O
239,bản,N,B-OBJ
239,cũ,A,I-OBJ
239,nhờ,E,O
239,việc,N,O
239,cải_tiến,V,O
239,hộp_số,N,O
240,Bởi,E,O
240,chúng_tôi,P,O
240,đã,R,O
240,đạp,V,O
240,sâu,A,O
240,chân,N,O
240,ga,N,O
240,để,E,O
240,thử,V,O
240,khả_năng,N,O
240,tăng_tốc,N,O
240,",",F,O
240,song,C,O
240,chiếc,Nc,O
240,xe,N,O
240,vẫn,R,O
240,lên,V,O
240,khá,R,O
240,từ,E,O
240,từ,N,O
240,",",F,O
240,không,R,O
240,quá,R,O
240,bốc,A,O
240,như,C,O
240,những,L,O
240,gì,P,O
240,mà,C,O
240,đối_thủ,N,O
240,khác,A,O
240,cùng,A,O
240,phân,N,O
240,khúc,N,O
240,là,V,O
